id,p1_mw,p2_mw,p3_mw,q1_mvar,q2_mvar,q3_mvar,v1_pu,v2_pu,v3_pu,v4_pu,v5_pu,v6_pu,v7_pu,v8_pu,v9_pu,theta1_deg,theta2_deg,theta3_deg,theta4_deg,theta5_deg,theta6_deg,theta7_deg,theta8_deg,theta9_deg,total_load,thermal_limit_factor,calculation_time,timestamp
12,162.02488433524087,10.0,19.565217391304348,-4.003182105895794,-3.951174279051122,-3.974953682940231,0.9145736539081823,0.9311362334757548,0.9401331058498047,0.9227545047313516,0.9243449350459444,0.9426896717248442,0.9314367987858545,0.9338124979638442,0.9131629332464479,-1.5239705540530942e-26,-13.326016538129194,-12.041286502622985,-6.34907659006086,-10.797933015030473,-12.78252607864512,-14.973545140634613,-13.737860858929627,-11.663658562936737,189.0,1.0,0.053999900817871094,2025-10-30T22:45:53.249884
13,161.12339455058748,10.0,20.434782608695652,-4.05416220603362,-4.011830146118234,-4.042921161535313,0.9140153560985518,0.930451493286214,0.9395117530368057,0.9221772687692612,0.9237718254069144,0.9421197240494663,0.9308081684646426,0.933170536422488,0.9125450922106287,5.432962458243556e-27,-13.247773292102877,-11.890025029840942,-6.321437160540568,-10.741004980247917,-12.665190377506633,-14.881352924256307,-13.660203680804274,-11.622205926453558,189.0,1.0,0.05508756637573242,2025-10-30T22:45:53.310972
14,160.22436902651143,10.0,21.304347826086957,-4.087516597069752,-4.045160134351677,-4.0668646314574355,0.9131951891868701,0.929551473797055,0.9386966064507917,0.9213329639123333,0.9229366007999505,0.9413294127276394,0.9299464367998497,0.9322955758775523,0.9116588473217949,8.627227537665514e-27,-13.177541749888187,-11.74600927268734,-6.297491971578726,-10.690361602426085,-12.555544380261715,-14.797942829788601,-13.590759451009973,-11.587578032943208,189.0,1.0,0.09230542182922363,2025-10-30T22:45:53.409272
15,159.3252809834952,10.0,22.173913043478258,-4.123864065259574,-4.084073763815119,-4.101152970633714,0.9124468758332652,0.9287117346623132,0.937933748411557,0.9205609959026358,0.9221714745194223,0.9405980960894971,0.9291478508041301,0.9314845343150329,0.9108453521458324,8.807613509809134e-27,-13.104874250164158,-11.599462905992505,-6.272450765281269,-10.637811070021849,-12.443384100592638,-14.711826014986315,-13.51882596822595,-11.550963622989698,189.0,1.0,0.060099124908447266,2025-10-30T22:45:53.476381
16,158.42753842357752,10.0,23.043478260869563,-4.148028239373858,-4.107698902818881,-4.117862324647865,0.9115745960347357,0.9277671766733172,0.9370678285823754,0.9196602047895895,0.9212771669865877,0.9397534461526913,0.9282323406786941,0.9305587552305375,0.9099014833593112,1.071977893634096e-27,-13.035834656034758,-11.455929445042381,-6.249101276968877,-10.588103997012537,-12.334547955007382,-14.629667812203357,-13.45062022674524,-11.517511453038775,189.0,1.0,0.06599688529968262,2025-10-30T22:45:53.547382
17,157.5277392933817,10.0,23.913043478260867,-4.201414664858196,-4.1681452177428895,-4.183146025685671,0.9110651370493171,0.9271345750032295,0.9364960373423732,0.9191330662403404,0.9207538559809468,0.939232785906343,0.9276552306791297,0.9299688385197913,0.9093361493738469,-8.868780411048147e-28,-12.955431442269287,-11.301849385662,-6.220536730428417,-10.529488498827503,-12.214688596209584,-14.53498304478418,-13.370763333409606,-11.474438422527973,189.0,1.0,0.0620725154876709,2025-10-30T22:45:53.617455
18,156.62854245663297,10.0,24.782608695652172,-4.255645506905912,-4.2260388988874675,-4.243863265928238,0.9105478449500315,0.9265017598645645,0.9359252635211995,0.918599033359872,0.9202247683122732,0.9387106794325604,0.9270762561782595,0.9293770454569743,0.9087651780855309,-4.1495141257493234e-26,-12.875131645530315,-11.147709340663159,-6.192028979186065,-10.470948652967111,-12.094849210507865,-14.440376121507175,-13.291011873071392,-11.431481573089473,189.0,1.0,0.05653262138366699,2025-10-30T22:45:53.679987
19,155.72975701091707,10.0,25.652173913043477,-4.31672195896721,-4.283766840101182,-4.303096766546668,0.9100544629521424,0.9259028190942507,0.9353885989279411,0.9180929644221225,0.9197262426584477,0.9382220361474897,0.9265315379220552,0.9288189625514274,0.9082254195844032,2.1606180109598194e-25,-12.793956347164885,-10.992663746845453,-6.163118373965522,-10.411705737360512,-11.974113253803251,-14.344753363618127,-13.21035564907845,-11.38777934588304,189.0,1.0,0.05900168418884277,2025-10-30T22:45:53.744988
20,154.8293403062923,10.0,26.52173913043478,-4.435997498905161,-4.3686114250019905,-4.398043333676524,0.9099173879232753,0.9256730261569178,0.9352073618786882,0.9179727217399747,0.9196259399967103,0.9381103803269802,0.9263779760144447,0.9286471900324167,0.9080906091165009,-1.1119159517130636e-25,-12.701822798329413,-10.827998841735539,-6.1290791947143175,-10.343760763256784,-11.843038714915322,-14.236907047759942,-13.118402509461106,-11.334490419143151,189.0,1.0,0.06354546546936035,2025-10-30T22:45:53.814532
21,153.93718738078317,10.0,27.391304347826086,-4.353089772599277,-4.3445642087351874,-4.3556813291998075,0.9085111136528982,0.9241610361301741,0.9337827713204541,0.9164824043237627,0.9181140349525188,0.9366739617650928,0.9248528414429785,0.9271238993466644,0.9065241788980339,-6.006796287756911e-28,-12.648088578937937,-10.69619100864457,-6.113051707066715,-10.306263139935439,-11.747723306532468,-14.171714243332707,-13.066034999784053,-11.314942737659846,189.0,1.0,0.05301189422607422,2025-10-30T22:45:53.872557
22,153.04067888304309,10.0,28.26086956521739,-4.39148099034531,-4.386878020116709,-4.3971521775155304,0.9078963528029201,0.9234451469088296,0.9331279169276029,0.9158437906130424,0.9174775199983329,0.9360575956751072,0.9241775579124323,0.9264389872957964,0.9058467617643629,-1.3004883906901549e-25,-12.570127407571041,-10.543222121514523,-6.085701208992378,-10.249570801768856,-11.62961654964398,-14.079582559849854,-12.98870698087003,-11.274237038575514,189.0,1.0,0.05600118637084961,2025-10-30T22:45:53.935639
23,152.14458001085728,10.0,29.130434782608695,-4.430734865185516,-4.429292034412343,-4.438893758950748,0.9072987816947503,0.9227469925622747,0.9324889934618935,0.9152227682726323,0.9168583635142351,0.9354576749103576,0.9235197668317845,0.9257718667876295,0.9051876858473165,4.228021563704488e-26,-12.491496049945477,-10.389451338958054,-6.058055509850744,-10.19235049348822,-11.510763408116183,-13.98668402713946,-12.91069411493646,-11.233004397865134,189.0,1.0,0.05252671241760254,2025-10-30T22:45:53.995191
24,151.2488518132298,10.0,30.0,-4.4716491314021205,-4.472474722508819,-4.48176298672119,0.906725556061835,0.9220732456807404,0.9318723988448553,0.9146268607155632,0.9162641743948521,0.9348811109927846,0.9228866546157529,0.9251296383122727,0.9045546947177472,7.418639051756957e-26,-12.411991573341085,-10.234714952351052,-6.030018458918038,-10.134441227441364,-11.390980325653226,-13.892795251447364,-12.831787129187154,-11.191063809078223,189.0,1.0,0.052004337310791016,2025-10-30T22:45:54.053195
25,150.3534614646971,10.0,30.869565217391305,-4.51482532502647,-4.517087857588802,-4.526503174141262,0.9061830418720216,0.9214296001700168,0.9312837008103011,0.9140626985143242,0.9157016274273295,0.934333916335574,0.922284440562379,0.9245184226871918,0.9039545633254635,-5.533439740463878e-25,-12.331439452994587,-10.078878488618896,-6.001506934375005,-10.075704753231642,-11.27011313411794,-13.797725276114063,-12.751805999668381,-11.148258190928958,189.0,1.0,0.055599212646484375,2025-10-30T22:45:54.114792
26,149.45839338823401,10.0,31.73913043478261,-4.560526000891526,-4.563597248521825,-4.57349897793432,0.9056749948202091,0.9208192061649313,0.9307261505905097,0.9135341439163795,0.9151745971391227,0.9338195693453123,0.9217166718738984,0.9239416730942349,0.9033911965673227,1.1198699740042325e-25,-12.249745987903848,-9.921880459202782,-5.972475438935314,-10.016066885232796,-11.148085225657981,-13.701372988780323,-12.67065386172319,-11.104500386161137,189.0,1.0,0.05512046813964844,2025-10-30T22:45:54.174911
27,148.5636653436843,10.0,32.608695652173914,-4.608452846859933,-4.611962474452124,-4.622437297072889,0.9051997972808966,0.92024031052195,0.9301983655020625,0.9130394397384234,0.914681308422454,0.9333364926247864,0.9211816183785405,0.9233976132074051,0.9028627405073818,-5.138471497848662e-25,-12.166976233080517,-9.763795154234474,-5.942952809069442,-9.955578883885158,-11.024967812533369,-13.603812230899651,-12.588397214516544,-11.059842091862233,189.0,1.0,0.05398249626159668,2025-10-30T22:45:54.236305
28,147.66919018354957,10.0,33.47826086956522,-4.66085708252359,-4.663669320065056,-4.675148883756507,0.9047742185326975,0.919709327412036,0.9297162684529102,0.9125964613473937,0.9142400489297984,0.93290169056431,0.9206968958911907,0.9229036018345734,0.9023877638020774,1.2806984260066359e-27,-12.082666902384984,-9.604263931592408,-5.912717391150023,-9.893871545507663,-10.900350071461924,-13.50453190358317,-12.504557301542368,-11.013863920957563,189.0,1.0,0.056516170501708984,2025-10-30T22:45:54.312053
29,146.77668782843304,10.0,34.347826086956516,-4.690622228335325,-4.69061525689854,-4.694319607110742,0.9041114567586664,0.9189697488275089,0.9290362267404207,0.911906878316226,0.9135517772012531,0.9322490036683722,0.9199850159047391,0.9221849598406995,0.9016616309637862,6.962124007154101e-28,-12.005047280703252,-9.450113784374466,-5.885641377280434,-9.8374491919025,-10.781775846574366,-13.412571737878277,-12.427606261689256,-10.973821795901468,189.0,1.0,0.05777335166931152,2025-10-30T22:45:54.375827
30,145.88093034673977,10.0,35.21739130434783,-4.786949244080805,-4.779034211585667,-4.791213875712395,0.9040954763441539,0.9188224295767675,0.9289239844413157,0.9118939313014355,0.9135452385582229,0.9322112556403536,0.9199126077704516,0.9220983305379359,0.9016295233917836,1.2085825502662615e-26,-11.908772526105428,-9.280531622719973,-5.8497743104071285,-9.766262108130563,-10.64613145764605,-13.300079328276864,-12.331438364566898,-10.917288080099524,189.0,1.0,0.06301045417785645,2025-10-30T22:45:54.444857
31,144.9888802630681,10.0,36.086956521739125,-4.8143082983642165,-4.814347580389639,-4.822968966970821,0.9035298313804383,0.9181557537936166,0.9283077906270779,0.9112985415469438,0.9129459479174483,0.9316308692178881,0.9192780914185269,0.9214580834657857,0.9009961699426869,-2.3581145610220677e-27,-11.82820390797313,-9.123484699996474,-5.8213551584931205,-9.707530885549055,-10.524613066960956,-13.204872227666252,-12.251471147265885,-10.874787559074798,189.0,1.0,0.05178642272949219,2025-10-30T22:45:54.503637
32,144.09535112753164,10.0,36.95652173913044,-4.892102357147101,-4.884154017609965,-4.889573959387979,0.9033349874688076,0.9178515603715721,0.928051717366999,0.911099099401904,0.912752935891292,0.9314315042403428,0.9190356587876651,0.9212025336774529,0.9007741594001929,-3.253244173336363e-27,-11.736983405535591,-8.957918683893846,-5.787879991947244,-9.640340176187063,-10.393519441083075,-13.097900284028885,-12.16050838515327,-10.822752508956867,189.0,1.0,0.05709433555603027,2025-10-30T22:45:54.566633
33,143.2002798334779,10.0,37.826086956521735,-4.99571841877169,-4.996923768378287,-4.9971380737209925,0.903507744089276,0.9178553759359922,0.9281047192792818,0.9112769891182946,0.9129364325324896,0.9315660882932275,0.9191362600505375,0.9212831218872699,0.9009331538352022,4.826218733869193e-26,-11.635498886826836,-8.784113964569368,-5.749576142478405,-9.565080825289327,-10.253204636315756,-12.979734276621338,-12.058985058070098,-10.761647951069786,189.0,1.0,0.0661017894744873,2025-10-30T22:45:54.639740
34,142.31138675866828,10.0,38.69565217391305,-4.9948549151188475,-4.994689165946522,-4.995040724329767,0.9026754065659841,0.9169655317101182,0.9272554662323336,0.9104029093420892,0.912054804728741,0.9307335167974568,0.9182458577955182,0.9203951296989193,0.9000178290697427,2.392337213543186e-27,-11.562081536891556,-8.632167839229002,-5.724562712964874,-9.511960814318048,-10.137761041116285,-12.892248665996894,-11.986387657380925,-10.725607606206957,189.0,1.0,0.06445741653442383,2025-10-30T22:45:54.710183
35,53.363533083326644,10.0,128.26086956521738,-4.9981861456550485,-4.998023874290293,-4.997718141085473,0.9072628933347812,0.9180436060262409,0.9240468219887933,0.9110662663545109,0.9104423829369277,0.9307770420679672,0.9177932898120529,0.9214713878215909,0.9003503587046623,4.2970722673593484e-27,-1.941226028691435,8.576650344985852,-2.131114182209335,-2.3490242249544986,3.563287901928399,-1.5632563938517894,-2.364538862986088,-5.049243194647538,189.0,1.0,0.06373023986816406,2025-10-30T22:46:04.308343
36,52.52888964178729,10.0,129.1304347826087,-4.899477036938721,-4.908253419356363,-4.918948399687404,0.9073292951694762,0.9181581447287149,0.9240222995841595,0.9110501297420531,0.9103695389355612,0.9307514811797486,0.9177972400147418,0.9215243866287215,0.9003420952605347,-9.65849692903302e-27,-1.8512214723390983,8.741268944884688,-2.0976506054097404,-2.2816987964968836,3.6935564247779675,-1.4564502240678014,-2.2744571550849852,-4.996217047771937,189.0,1.0,0.06010580062866211,2025-10-30T22:46:04.373449
37,51.69301309379883,10.0,130.0,-4.83309323545305,-4.848793521838808,-4.865057328733595,0.9076660493350505,0.9185394680193395,0.9242811643145256,0.9113237058707802,0.91060070148831,0.9310210638942839,0.9180991734519703,0.9218638345903016,0.9006357827302434,-1.7584552106580205e-28,-1.7599913664450195,8.90023642658401,-2.062870836493471,-2.2130531657308223,3.8213453875913728,-1.348771634785665,-2.1828955619249877,-4.940043096106625,189.0,1.0,0.05446887016296387,2025-10-30T22:46:04.432964
38,50.857277628300466,10.0,130.8695652173913,-4.772540390243132,-4.7928725271694494,-4.815669396758226,0.9080559098338067,0.918977532846249,0.9245963608921023,0.9116541930532167,0.9108914098463513,0.9313492308640434,0.918461451460096,0.9222622598567365,0.9009895990007926,-5.465838582453979e-29,-1.6687093743138957,9.057816205742105,-2.027898335981663,-2.1442746138820676,3.9484158988130553,-1.2411261284990225,-2.0912293586320176,-4.8833514585992495,189.0,1.0,0.05482363700866699,2025-10-30T22:46:04.494786
39,50.01707254606369,10.0,131.73913043478262,-4.794293462047672,-4.812658315031451,-4.858557467477288,0.9092052573383507,0.9201604051805997,0.9256613308205824,0.9127926964348576,0.9120214797448929,0.9324741093607567,0.9196404737996721,0.92345428439582,0.9021839393938031,-1.832145826460071e-28,-1.5742720173125337,9.199873484567215,-1.98937452078639,-2.071991724245766,4.068580155536945,-1.1312918593979815,-1.99570412537839,-4.818093184045948,189.0,1.0,0.056001901626586914,2025-10-30T22:46:04.556786
40,49.19018035478959,10.0,132.6086956521739,-4.603183358454845,-4.634265864865657,-4.649959740975365,0.9083847966673643,0.9194232027440365,0.9248040509126789,0.9118372728228908,0.910979542114778,0.9315479254840532,0.9187137021453495,0.9225984996629158,0.9012025292173862,2.770392489729859e-27,-1.488683688054768,9.380850198136288,-1.9602933333463335,-2.0092696148733116,4.205639726617084,-1.0279028427910586,-1.910844944896981,-4.77540343409666,189.0,1.0,0.05669999122619629,2025-10-30T22:46:04.619485
41,48.35021281644787,10.0,133.47826086956522,-4.627697271783588,-4.662954645163436,-4.705103409184193,0.9096374178040704,0.9206997584087567,0.9259600817856023,0.9130812029873635,0.9122160482170552,0.9327705729720526,0.91999414798802,0.9238900579443192,0.9025047190312168,-3.2587421413084963e-28,-1.3943562985640139,9.520131864298262,-1.9215301388954655,-1.9369373908830345,4.3242519039353216,-0.9183890789243493,-1.815342861895839,-4.709374908821394,189.0,1.0,0.06006956100463867,2025-10-30T22:46:04.685573
42,47.51674426429589,10.0,134.3478260869565,-4.558316893075455,-4.5969585784835845,-4.6382473772687485,0.9099656768210046,0.9210885505427473,0.926230066702498,0.9133464734526976,0.9124406465974849,0.9330442186216636,0.9202993781570002,0.9242327450681894,0.9027929029844908,-1.624078659023447e-27,-1.3042012131036373,9.677382937421159,-1.8871597707831032,-1.8690648719079404,4.4506372538936665,-0.8119188973565628,-1.7248531448754256,-4.653856125961309,189.0,1.0,0.08991599082946777,2025-10-30T22:46:04.782095
43,46.682275439914946,10.0,135.2173913043478,-4.510200729105394,-4.5524922638970855,-4.597969620267294,0.9105145927758561,0.9216917023453618,0.9267150329438281,0.9138451347296677,0.9129068298322042,0.9335464377956787,0.920839216590384,0.9248036659580906,0.903323334356683,2.0586501388293223e-28,-1.213402007100442,9.829766700337869,-1.851875805364837,-1.8003863924766585,4.5746962955704245,-0.7051256778854758,-1.6335188884378458,-4.59604541710485,189.0,1.0,0.05516648292541504,2025-10-30T22:46:04.843367
44,45.848206203297906,10.0,136.08695652173913,-4.461718921154612,-4.50767529869365,-4.5567899975983055,0.911070546451159,0.9223035907722805,0.9272089200275332,0.9143509810222462,0.913380522870396,0.9340570744412939,0.9213876889968573,0.9253830953861731,0.9038615591587281,1.1961427449610125e-27,-1.1228384023658005,9.981573612199384,-1.8166601337287747,-1.7318691623829798,4.698338181711269,-0.5986152265896512,-1.54241348012898,-4.538315781799888,189.0,1.0,0.058823585510253906,2025-10-30T22:46:04.917189
45,45.01453200612844,10.0,136.95652173913044,-4.412917588650905,-4.462548352413056,-4.514681466524798,0.9116335439951803,0.9229242289647315,0.9277118600358327,0.9148640483705625,0.9138617974012362,0.9345762388065151,0.9219448698507672,0.9259710760718235,0.9044076188263582,1.4911628580982555e-27,-1.0325139222009858,10.132793981855002,-1.7815138276794507,-1.6635158051677361,4.821556066544982,-0.49239216449262063,-1.4515404465927866,-4.480668974657857,189.0,1.0,0.055069923400878906,2025-10-30T22:46:04.978216
46,44.181221848909516,10.0,137.82608695652175,-4.364249389988239,-4.4175127679601305,-4.47213018413502,0.9122073712822192,0.9235573453173912,0.9282276457129526,0.9153883911131097,0.9143548906681297,0.9351079653151865,0.9225148798272896,0.9265715971603348,0.9049657348174718,3.427273223434287e-26,-0.9424209559236442,10.283335027741579,-1.7464220556973624,-1.5953148720384938,4.944303455636527,-0.3864554146678018,-1.3608887266360221,-4.4230672302771135,189.0,1.0,0.057515621185302734,2025-10-30T22:46:05.041648
47,43.34824660282945,10.0,138.69565217391303,-4.316111202993662,-4.3728991090879274,-4.429618489396727,0.9127954227529158,0.9242063080912125,0.9287596062788829,0.9159276391750607,0.9148635842550813,0.9356558274839892,0.9231013980867447,0.927188240589473,0.9055396899438651,2.5680186319663995e-26,-0.8525561109719914,10.433109743593159,-1.7113728480422734,-1.5272585547812856,5.066535042733343,-0.28080780058137156,-1.270451857674466,-4.3654789896416375,189.0,1.0,0.06716203689575195,2025-10-30T22:46:05.116809
48,42.515584986296076,10.0,139.56521739130434,-4.268746060602135,-4.3288890520990595,-4.387521202050337,0.9133999004836116,0.9248733200501664,0.9293098013190554,0.9164841389675022,0.9153903061748117,0.9362220802514252,0.9237067822508259,0.9278233258937584,0.9061319307354453,0.0,-0.7629216291219403,10.582056537354616,-1.6763601776073596,-1.459345012789052,5.188216628671519,-0.17545613252488348,-1.1802301317453576,-4.307886782798568,189.0,1.0,0.06300926208496094,2025-10-30T22:46:05.184816
49,41.68322891866366,10.0,140.43478260869566,-4.222158749764817,-4.285460175956519,-4.346006193883801,0.9140211419719553,0.9255587244556682,0.9298783549518878,0.9170582310503838,0.9159353773451558,0.936806943951047,0.9243313250697183,0.9284771817067324,0.906742809612774,-5.054665837474212e-29,-0.6735254383847371,10.730157066847765,-1.6413861275032147,-1.3915795353232077,5.309334682601317,-0.07041003558431178,-1.0902312657618425,-4.250293109440263,189.0,1.0,0.06599760055541992,2025-10-30T22:46:05.256333
50,40.84111139659854,10.0,141.30434782608694,-4.31756253736164,-4.369017333371192,-4.510334291863279,0.9160583638175684,0.9276332248552087,0.931787101818095,0.9191319801308879,0.918028741952498,0.9388389410287705,0.9264569233273374,0.9306012746014606,0.9089123630469101,-3.138694783717219e-25,-0.5813122557008308,10.845664263703044,-1.601025150143363,-1.3195628693367027,5.414178610205294,0.035260545187784036,-0.9961387594306614,-4.178865805182929,189.0,1.0,0.057584285736083984,2025-10-30T22:46:05.319917
51,40.01567431616011,10.0,142.17391304347825,-4.181586158765186,-4.246233183104208,-4.343105513839359,0.9158318219629186,0.92749001764779,0.9315533656097492,0.918806521449155,0.9176442614075476,0.9385563169876032,0.9261826894599839,0.9303757954744294,0.9085886737286185,1.3875099327420992e-26,-0.49443111084147834,11.012025343688428,-1.5696028478314148,-1.2549561813972636,5.543987151902829,0.13898621231186833,-0.9094222259189791,-4.130082662850182,189.0,1.0,0.05700802803039551,2025-10-30T22:46:05.381923
52,39.185831962169644,10.0,143.04347826086956,-4.113332238939384,-4.183245588650787,-4.27229668007742,0.9162784784871782,0.9280094529870577,0.9319597269301536,0.9191943747901539,0.9179966471975186,0.9389638264522826,0.9266240838177792,0.9308511682530384,0.9090068290452408,1.0925449940991545e-26,-0.4062972665458451,11.162707438479684,-1.5356468060522335,-1.1883864182739385,5.665922965573583,0.24290925908391822,-0.8208442797846149,-4.074761998951504,189.0,1.0,0.0555112361907959,2025-10-30T22:46:05.444433
53,38.35579679334424,10.0,143.91304347826087,-4.05417396596783,-4.125906330304764,-4.211858061041888,0.9168081140803374,0.9286159943613191,0.9324496183754175,0.9196709802205435,0.9184414753012666,0.9394601825382739,0.9271578282995802,0.9314172309347492,0.909518383663007,-7.796297653436638e-27,-0.31827051055116895,11.310970983772036,-1.5014639248665815,-1.1217526611753914,5.786511568669805,0.3465581764040409,-0.7322949727339148,-4.018767825536497,189.0,1.0,0.056845903396606445,2025-10-30T22:46:05.507276
54,37.52601835378622,10.0,144.78260869565216,-3.9974253405734297,-4.068857271173182,-4.152621831305765,0.9173584355789975,0.9292475748299716,0.9329635401228084,0.9201700987294098,0.9189102117323138,0.9399811238302183,0.9277171497682687,0.9320085051066693,0.9100542863602467,-1.5105427250985167e-26,-0.23047953280319294,11.458252746688434,-1.467296556747211,-1.055249017043284,5.906467559818454,0.44989880602085924,-0.6439601038509498,-3.962718434969384,189.0,1.0,0.053000688552856445,2025-10-30T22:46:05.567220
55,36.69645613695598,10.0,145.65217391304347,-3.942671705911734,-4.013033125589873,-4.0956138873026715,0.9179351584522497,0.9299075913041199,0.9335049792901704,0.9206971650150553,0.9194080368306391,0.9405307097646545,0.9283061997842808,0.9326290086873023,0.9106197112971415,-9.519331707599208e-28,-0.14291196958060715,11.604454861720653,-1.433130428103541,-0.9888652138709082,6.0257417921502965,0.5529332544560531,-0.5558241515589419,-3.906572163100724,189.0,1.0,0.05852222442626953,2025-10-30T22:46:05.632740
